x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
A3087,A0,A0,A0,A1,8.0,A1,A0,A0,A1,66.25,546.45,A1
A3088,A0,A1,A0,A1,1.0,A2,A1,A0,A0,43.3,43.3,A0
A3089,A1,A0,A1,A1,29.0,A0,A0,A0,A0,74.95,2149.05,A1
A3090,A1,A0,A0,A1,26.0,A1,A0,A1,A0,95.85,2475.35,A1
A3091,A0,A0,A0,A1,16.0,A0,A0,A1,A0,89.05,1448.6,A0
A3092,A1,A0,A1,A1,2.0,A1,A0,A0,A0,70.35,120.25,A1
A3093,A1,A0,A0,A1,4.0,A0,A0,A0,A0,75.65,302.35,A1
A3094,A0,A0,A1,A0,64.0,A1,A2,A2,A2,19.7,1274.05,A1
A3095,A0,A1,A0,A1,3.0,A0,A0,A0,A0,77.0,237.75,A0
A3096,A1,A0,A1,A0,22.0,A1,A1,A0,A1,69.5,1498.2,A0
A3097,A1,A0,A1,A0,13.0,A1,A2,A2,A2,19.55,265.3,A1
A3098,,A1,A1,A1,44.0,A1,A1,A1,A0,85.15,3670.5,A1
A3099,A0,A0,A0,A1,27.0,A1,A0,A1,A0,53.45,1461.45,A1
A3100,A0,A1,A0,A1,7.0,A0,A0,A0,,84.8,546.95,A0
A3101,,A0,A1,A1,41.0,A1,A2,A2,A2,20.65,875.55,A1
A3102,A1,A0,A1,A1,37.0,A0,A0,A1,A0,99.2,3754.6,A0
A3103,A0,A0,A0,A1,9.0,A1,A0,A1,A1,86.25,770.5,A1
A3104,A0,A1,A1,A1,72.0,A0,A1,A0,A1,97.25,7133.1,A1
A3105,A0,A0,A0,A1,9.0,A1,A0,A0,A0,44.4,348.15,A1
A3106,A1,A0,A1,A1,30.0,A0,A0,A0,A0,85.0,2624.25,A0
A3107,A0,A0,A0,A1,61.0,A0,A0,A0,A1,104.0,6363.45,A1
A3108,A0,A0,A0,A1,,A2,A0,A1,,54.9,3045.75,A1
A3109,A0,A0,A1,A1,1.0,A1,A0,A0,A0,76.2,76.2,A0
A3110,A0,A0,A1,A0,31.0,A2,A0,A1,A1,59.95,1848.8,A1
A3111,A0,A0,A1,A0,68.0,A0,A2,A2,A2,24.0,1664.3,A1
A3112,A0,A1,A0,A1,49.0,A0,A0,A0,A1,96.2,4718.25,A0
A3113,A1,A0,A0,A1,53.0,A1,A1,A1,A0,99.5,5424.25,A1
A3114,A1,A0,A0,unknown,1.0,A1,A2,A2,A2,20.4,20.4,A1
A3115,A1,A1,A0,A1,21.0,A2,A0,A0,A1,41.9,840.1,A0
A3116,A0,A1,A1,A1,44.0,A2,A1,A0,A0,30.35,1359.7,A0
A3117,A1,A0,A1,A1,60.0,A0,A1,A0,A0,94.1,5475.9,A1
A3118,A0,A0,A0,A1,13.0,A0,A0,A0,A1,98.15,1230.25,A0
A3119,A0,A0,A0,A1,2.0,A1,A1,A0,A0,74.75,144.8,A1
A3120,A0,A0,A1,A0,59.0,A1,A1,A1,A1,86.75,5186.0,A1
A3121,A1,A0,A0,A1,60.0,A1,A2,A2,A2,20.6,1093.0,A1
A3122,A1,A0,A1,A1,71.0,A2,A1,A1,A1,66.8,4689.15,A1
A3123,A0,A0,A0,A1,4.0,A1,A0,A1,A0,90.4,356.65,A1
A3124,,A0,A0,A1,42.0,A1,A1,A1,A0,73.9,3160.55,A0
A3125,A0,A0,A1,A1,53.0,A2,A1,A1,A1,60.45,3184.25,A0
A3126,,A0,A1,A1,31.0,A1,A0,A1,A0,66.4,2019.8,A1
A3127,A0,A0,A1,A1,37.0,A0,A0,A1,A1,94.3,3460.95,A1
A3128,A1,A0,A0,A1,2.0,A1,A0,A0,A0,75.8,160.75,A0
A3129,A1,A1,A0,A1,1.0,A0,A0,A0,A1,85.7,85.7,A0
A3130,A1,A1,A1,A0,34.0,A0,A1,A0,A0,79.6,2718.3,A0
A3131,A0,A0,A1,A0,4.0,A1,A0,A0,A0,44.8,169.65,A1
A3132,A0,A1,A1,A1,72.0,A0,A1,A1,A1,116.05,8404.9,A1
A3133,A1,A0,A0,A1,15.0,A1,A2,A2,A2,19.4,289.3,A0
A3134,A1,A0,A0,A1,50.0,A1,A2,A2,A2,19.4,1023.95,A1
A3135,A0,A1,A1,A1,23.0,A1,A0,A0,A1,90.45,2117.25,A1
A3136,A1,A0,A1,A0,20.0,A0,A2,A2,A2,25.55,507.4,A1
A3137,A1,A0,A1,A0,41.0,A2,A0,A0,A0,35.4,1412.4,A1
A3138,A0,A1,A0,A1,18.0,A0,A0,A0,A1,95.45,1752.55,A0
A3139,A0,A0,A1,A1,,A0,A0,A1,A1,110.7,4428.6,A1
A3140,A1,A0,A0,A1,5.0,A1,A0,A0,A0,80.0,412.5,A0
A3141,A1,A0,A0,A1,9.0,A0,A0,A0,A0,83.3,803.3,A0
A3142,A1,A0,A1,A1,51.0,A2,A1,A0,A1,49.65,2553.35,A1
A3143,A0,A0,A0,A0,2.0,A0,A1,A0,A0,60.95,134.6,A1
A3144,A1,A0,A0,A1,35.0,A2,A0,A0,A0,24.15,812.5,A1
A3145,A0,A0,A0,A0,32.0,A0,A1,A1,A1,83.7,2633.3,A1
A3146,A1,A0,A1,A1,28.0,A1,A0,A0,A1,92.35,2602.9,A0
A3147,A0,A0,A1,A1,71.0,A2,A1,A0,A1,49.35,3515.25,A0
A3148,A0,A0,A0,A1,63.0,A0,A1,A1,A1,104.5,6590.8,A1
A3149,A1,A0,A0,A1,33.0,A0,A0,A0,A0,90.65,2989.6,A1
A3150,A0,A0,A0,A1,41.0,A0,A0,A0,A0,65.0,2531.8,A1
A3151,A0,A0,A1,A0,68.0,A1,A1,A1,A1,82.85,5776.45,A1
A3152,A0,A0,A0,A1,11.0,A1,A0,A0,A0,45.2,492.0,A1
A3153,A1,A1,A1,A1,72.0,A0,A1,A0,A1,105.0,7578.05,A1
A3154,A1,A0,A1,A0,3.0,A0,A1,A0,A1,69.15,235.0,A1
A3155,A0,A0,A1,A0,13.0,A1,A2,A2,A2,20.0,218.55,A1
A3156,A0,A0,A0,A0,39.0,A1,A2,A2,A2,19.35,779.2,A1
A3157,A1,A0,A1,A0,72.0,A0,A1,A0,A1,104.15,7303.05,A1
A3158,A1,A0,A0,A1,30.0,A1,A0,A1,A1,94.4,2638.1,A1
A3159,A1,A0,A0,A1,1.0,A2,A0,A0,A0,25.85,25.85,A1
A3160,A1,A0,A1,A1,10.0,A1,A2,A2,A2,20.55,252.75,A1
A3161,A1,A0,A1,A0,8.0,A1,A2,A2,A2,19.75,145.0,A0
A3162,A1,A0,A1,A1,46.0,A2,A1,A0,A1,45.55,2062.15,A1
A3163,A0,A0,A0,A1,25.0,A1,A2,A2,A2,19.9,510.8,A1
A3164,A0,A1,A1,A1,57.0,A0,A1,A0,A0,89.85,4925.35,A1
A3165,A0,A0,A0,A1,46.0,A2,A0,A1,A1,60.75,2893.4,A1
A3166,A0,A0,A1,A1,61.0,A1,A1,A1,A0,94.15,5731.85,A1
A3167,A0,A0,A1,A0,20.0,A0,A1,A1,A1,96.8,1826.7,A1
A3168,A0,A0,A1,A0,68.0,A1,A2,A2,A2,19.95,1303.25,A1
A3169,A0,A1,A0,A1,9.0,A0,A0,A0,A0,83.85,790.15,A0
A3170,A1,A0,A1,A1,18.0,A0,A0,A1,A1,88.85,1594.75,A1
A3171,A0,A0,A0,A1,18.0,A0,A0,A0,,75.6,1395.05,A1
A3172,A0,A0,A1,A1,20.0,A1,A2,A2,A2,20.65,417.5,A1
A3173,A1,A0,A0,A1,,A0,A0,A0,A0,89.2,5500.6,A1
A3174,A1,A0,A0,A1,62.0,A1,A2,A2,A2,19.2,1123.65,A1
A3175,A1,A0,A0,A1,4.0,A1,A1,A1,A1,105.65,443.9,A0
A3176,A0,A0,A1,A0,28.0,A0,A1,A0,A0,64.4,1802.15,A1
A3177,A0,A0,A0,A1,3.0,A0,A0,A0,A1,100.95,329.95,A0
A3178,A1,A0,A0,A1,48.0,A1,A0,A1,A1,102.5,4904.25,A1
A3179,A0,A1,A1,A1,24.0,A1,A0,A0,A1,93.15,2231.05,A0
A3180,A0,A0,A0,A1,1.0,A1,A0,A0,A0,70.05,70.05,A0
A3181,A0,A1,A0,A1,25.0,A0,A1,A0,A1,88.95,2291.2,A0
A3182,A0,A0,A0,A1,20.0,A2,A1,A1,A1,55.0,1165.55,A1
A3183,A1,A0,A0,A1,15.0,A0,A0,A0,A0,84.35,1302.65,A1
A3184,A1,A0,A0,A1,54.0,A0,A1,A0,A1,94.75,5121.75,A1
A3185,,A0,A1,A1,56.0,A1,A0,A1,A1,98.7,5669.5,A1
A3186,A0,A0,A1,A0,72.0,A1,A0,A1,A1,80.8,5728.55,A1
A3187,A1,A0,A0,A1,41.0,A0,A2,A2,A2,24.85,962.25,A1
A3188,A1,A1,A0,A1,15.0,A1,A0,A0,A1,91.5,1400.3,A1
A3189,A0,A1,A0,A1,47.0,A0,A0,A0,A1,86.05,3865.6,A1
A3190,A0,A0,A1,A0,72.0,A0,A1,A1,A0,81.0,5750.0,A1
A3191,A0,A0,A1,A0,70.0,A0,A2,A2,A2,25.4,1782.05,A1
A3192,,A0,A1,A0,11.0,A2,A0,A0,A1,50.55,565.35,A1
A3193,A1,A0,A0,A1,32.0,A1,A2,A2,A2,19.9,601.55,A1
A3194,A0,A0,A0,A1,29.0,A0,A0,A0,,84.9,2516.2,A1
A3195,A1,A0,A0,A1,35.0,A0,A0,A1,A1,85.95,3110.1,A0
A3196,A1,A0,A1,A1,65.0,A1,A1,A0,A0,71.0,4386.2,A1
A3197,A0,A0,A0,A1,,A0,A0,A0,A1,84.3,1537.9,A1
A3198,A0,A0,A1,A0,67.0,A2,A0,A0,A1,50.9,3281.65,A1
A3199,A0,A0,A1,A1,17.0,A1,A1,A0,A0,64.8,1175.6,A1
A3200,A1,A0,A0,A1,17.0,A1,A2,A2,A2,19.9,323.15,A1
A3201,A1,A0,A1,A1,2.0,A0,A0,A0,A1,84.05,134.05,A1
A3202,A0,A0,A1,A0,49.0,A2,A0,A0,A0,39.2,1838.15,A1
A3203,A1,A0,A1,A1,2.0,A1,A1,A0,A1,90.35,190.5,A1
A3204,A1,A0,A1,A0,6.0,A0,A0,A0,A0,48.95,273.25,A1
A3205,A0,A1,A1,A1,72.0,A0,A1,A1,A1,114.5,8331.95,A1
A3206,A0,A0,A1,A1,42.0,A0,A1,A1,A0,99.45,4138.05,A0
A3207,A1,A0,A1,A0,1.0,A1,A0,A0,A0,44.35,44.35,A0
A3208,,A0,A0,A1,1.0,A1,A0,A0,A0,70.5,70.5,A0
A3209,A1,A0,A1,A0,51.0,A2,A0,A1,A0,34.2,1782.0,A1
A3210,A1,A0,A1,A0,38.0,A1,A2,A2,A2,19.6,763.1,A1
A3211,A1,A0,A1,A1,31.0,A1,A0,A1,A0,64.0,1910.75,A1
A3212,,A0,A1,A0,67.0,A0,A2,A2,A2,24.65,1620.45,A1
A3213,A1,A0,A0,A1,51.0,A0,A2,A2,A2,24.95,1288.0,A1
A3214,A0,A0,A1,A1,70.0,A0,A2,A2,A2,24.25,1724.15,A1
A3215,A0,A0,A1,A0,47.0,A0,A1,A0,A1,87.2,4017.45,A1
A3216,A0,A0,A1,A1,70.0,A0,A1,A1,A1,76.1,5264.25,A1
A3217,A0,A0,A0,A1,51.0,A1,A2,A2,A2,19.1,1007.8,A1
A3218,A1,A0,A0,A1,23.0,A1,A2,A2,A2,19.5,470.2,A1
A3219,A1,A0,A0,A1,8.0,A0,A0,A0,A1,87.05,762.1,A0
A3220,A0,A1,A1,A0,43.0,A0,A1,A1,A1,110.75,4687.9,A0
A3221,A0,A0,A0,A1,1.0,A1,A2,A2,A2,20.45,20.45,A1
A3222,A0,A0,A1,A1,71.0,A0,A1,A1,A1,104.15,7365.3,A1
A3223,A1,A1,A0,A1,20.0,A1,A0,A0,A0,81.45,1671.6,A1
A3224,A0,A0,A0,A1,30.0,A1,A1,A1,A1,70.4,2044.75,A1
A3225,A0,A0,A0,A1,7.0,A2,A0,A0,A0,35.3,264.8,A1
A3226,A0,A0,A1,A0,31.0,A0,A0,A1,A0,89.3,2823.0,A1
A3227,A1,A0,A0,A1,30.0,A1,A0,A0,A0,48.8,1536.75,A1
A3228,A0,A0,A1,A0,68.0,A1,A0,A0,A0,80.35,5375.15,A1
A3229,A0,A0,A0,A1,1.0,A1,A0,A1,A1,75.5,75.5,A1
A3230,A0,A0,A1,A0,44.0,A1,A2,A2,A2,20.5,865.05,A1
A3231,A1,A0,A1,A1,5.0,A1,A0,A0,A0,69.95,330.15,A0
A3232,A1,A0,A0,A1,39.0,A2,A1,A1,A0,41.15,1700.9,A1
A3233,A1,A0,A1,A0,67.0,A2,A1,A0,A0,36.15,2434.45,A1
A3234,A0,A0,A1,A0,7.0,A1,A0,A0,A0,69.95,529.5,A0
A3235,A1,A0,A0,A1,35.0,A0,A0,A0,A1,86.45,3029.1,A0
A3236,A1,A0,A0,A1,29.0,A1,A2,A2,A2,20.35,617.35,A1
A3237,A0,A0,A1,A1,72.0,A0,A1,A1,A1,92.0,6782.15,A1
A3238,A1,A1,A0,A1,67.0,A0,A1,A0,A0,54.9,3725.5,A1
A3239,A1,A0,A0,A1,12.0,A1,A0,A0,A0,43.8,540.95,A1
A3240,A0,A0,A1,A0,72.0,A1,A1,A1,A1,68.4,4855.35,A1
A3241,A1,A0,A0,A1,2.0,A2,A1,A0,,42.6,72.4,A0
A3242,A1,A0,A0,A1,50.0,A1,A0,A1,A0,89.7,4304.5,A1
A3243,A0,A0,A0,A1,3.0,A0,A0,A1,A1,65.25,209.9,A1
A3244,A0,A0,A0,A1,45.0,A0,A0,A1,A1,103.65,4747.85,A1
A3245,A0,A0,A0,A1,2.0,A1,A0,A0,A0,67.75,116.65,A0
A3246,A0,A0,A1,A0,2.0,A1,A2,A2,A2,20.2,34.75,A1
A3247,A0,A0,A0,A0,53.0,A1,A1,A0,A0,95.95,5036.9,A1
A3248,A0,A0,A1,A1,31.0,A0,A0,A0,A1,59.05,1882.8,A1
A3249,A0,A0,A1,A0,53.0,A1,A1,A1,A1,92.55,4779.45,A1
A3250,A1,A1,A0,A1,65.0,A0,A1,A0,A1,95.45,6223.3,A1
A3251,A1,A0,A1,A0,28.0,A0,A0,A1,,90.45,2509.25,A1
A3252,A1,A0,A1,A1,6.0,A1,A0,A1,A0,49.15,270.8,A0
A3253,A1,A0,A1,A1,64.0,A0,A0,A0,A1,94.6,5948.7,A1
A3254,A1,A0,A0,A1,15.0,A0,A1,A0,A1,100.15,1415.0,A1
A3255,A1,A0,A0,A0,1.0,A1,A0,A0,A0,78.65,78.65,A0
A3256,A0,A0,A1,A0,72.0,A1,A2,A2,A2,19.4,1363.25,A1
A3257,A1,A0,A1,A0,69.0,A1,A2,A2,A2,19.75,1375.4,A1
A3258,A0,A0,A1,A0,11.0,A1,A0,A0,A1,79.5,868.5,A0
A3259,A0,A0,A0,A1,1.0,A1,A2,A2,A2,20.45,20.45,A1
A3260,A0,A0,A1,A1,65.0,A0,A1,A0,A1,99.35,6347.55,A1
A3261,A1,A0,A0,A1,70.0,A0,A1,A0,A1,84.7,5991.05,A1
A3262,,A0,A1,A0,19.0,A1,A2,A2,A2,19.8,344.5,A1
A3263,,A0,A1,A0,6.0,A1,A2,A2,A2,19.0,105.5,A1
A3264,A1,A0,A0,A1,56.0,A1,A1,A0,A0,73.85,4092.85,A0
A3265,A0,A1,A1,A1,11.0,A1,A2,A2,A2,19.95,214.75,A0
A3266,A1,A0,A0,A1,4.0,A1,A0,A0,A1,79.0,303.15,A0
A3267,A1,A0,A0,A1,3.0,A1,A0,A0,A0,74.75,238.1,A1
A3268,A0,A0,A0,A1,5.0,A1,A2,A2,A2,20.65,93.55,A1
A3269,A0,A0,A1,A1,44.0,A1,A1,A1,A1,70.95,3250.45,A1
A3270,A0,A0,A1,A1,60.0,A1,A2,A2,A2,20.5,1198.8,A1
A3271,A0,A0,A1,A1,9.0,A1,A1,A0,A0,79.9,741.7,A0
A3272,A0,A0,A1,A0,24.0,A0,A0,A1,A1,84.8,1990.5,A1
A3273,A0,A1,A0,A1,10.0,A1,A1,A0,A0,72.85,688.65,A0
A3274,A0,A1,A1,A1,6.0,A1,A0,A0,A1,95.75,573.75,A0
A3275,A1,A0,A0,A1,1.0,A1,A0,A0,A0,71.1,71.1,A0
A3276,A1,A0,A1,A1,33.0,A2,A0,A1,A1,59.55,2016.3,A1
A3277,A0,A0,A1,A1,72.0,A0,A1,A1,A1,90.25,6369.45,A1
A3278,A1,A0,A0,A1,12.0,A1,A1,A0,A0,49.4,611.65,A1
A3279,A1,A1,A0,A1,4.0,A1,A0,A0,,78.85,292.8,A0
A3280,A1,A0,A0,A1,8.0,A1,A0,A0,A1,80.1,679.3,A0
A3281,A0,A0,A1,A1,9.0,A1,A1,A1,A1,94.85,890.6,A0
A3282,A1,A0,A1,A1,48.0,A2,A1,A0,A0,34.7,1604.5,A0
A3283,A1,A0,A0,A1,66.0,A0,A1,A1,,103.1,6595.0,A1
A3284,A1,A0,A1,A0,15.0,A1,A2,A2,A2,19.8,272.95,A1
A3285,A1,A0,A0,A1,10.0,A0,A0,A0,A1,98.7,973.25,A0
A3286,A0,A1,A1,A0,64.0,A0,A2,A2,,24.4,1548.65,A1
A3287,A1,A1,A0,A1,2.0,A1,A1,A0,A0,54.85,104.2,A0
A3288,A0,A0,A1,A1,33.0,A1,A0,A0,A1,91.25,2964.05,A1
A3289,A0,A0,A1,A0,63.0,A0,A2,A2,A2,25.25,1573.05,A1
A3290,A1,A0,A0,A1,47.0,A0,A0,A1,A0,65.0,2879.9,A1
A3291,A1,A0,A1,A0,72.0,A1,A2,A2,,19.7,1379.8,A1
A3292,A1,A0,A0,A1,6.0,A0,A0,A0,A0,73.85,401.3,A1
A3293,A1,A0,A1,A0,72.0,A0,A1,A1,A1,116.8,8456.75,A1
A3294,A0,A0,A0,A1,57.0,A1,A0,A0,A1,74.35,4317.35,A1
A3295,A0,A0,A0,A1,29.0,A1,A0,A0,A0,48.95,1323.7,A1
A3296,A1,A0,A0,A1,16.0,A1,A1,A1,A0,53.9,834.15,A0
A3297,,A1,A1,A1,21.0,A1,A1,A0,A0,64.95,1339.8,A1
A3298,A0,A0,A0,A1,50.0,A2,A1,A0,A0,35.0,1782.4,A1
A3299,A1,A0,A1,A1,58.0,A0,A0,A1,,84.3,4916.4,A1
A3300,A1,A0,A0,A1,19.0,A2,A0,A0,A1,44.85,893.55,A0
A3301,A1,A0,A0,A1,15.0,A1,A0,A0,A1,86.2,1270.2,A0
A3302,A1,A0,A1,A1,58.0,A0,A0,A1,,61.05,3478.75,A1
A3303,A0,A0,A0,A1,9.0,A0,A0,A0,A0,59.9,542.4,A1
A3304,A1,A0,A1,A0,10.0,A0,A2,A2,A2,26.1,225.55,A1
A3305,A0,A0,A0,A1,17.0,A1,A2,A2,A2,20.5,365.8,A1
A3306,A0,A0,A0,A1,3.0,A1,A0,A0,,80.35,253.8,A1
A3307,A0,A0,A1,A0,59.0,A1,A1,A1,A1,76.75,4541.9,A1
A3308,A0,A0,A1,A0,24.0,A0,A2,A2,A2,24.2,609.05,A1
A3309,A1,A0,A1,A0,66.0,A0,A0,A0,A0,74.25,4859.25,A1
A3310,A1,A0,A0,A1,3.0,A0,A0,A0,A0,75.1,270.7,A0
A3311,A1,A0,A0,A1,2.0,A1,A0,A0,A0,45.55,84.4,A1
A3312,A0,A0,A0,A1,48.0,A0,A1,A0,A1,108.1,5067.45,A1
A3313,A0,A0,A1,A0,40.0,A1,A2,A2,A2,20.4,745.3,A1
A3314,A0,A0,A0,A1,1.0,A1,A2,A2,A2,20.4,20.4,A1
A3315,A1,A0,A0,A1,10.0,A1,A2,A2,A2,21.2,222.65,A1
A3316,A0,A1,A1,A1,66.0,A0,A1,A1,A1,107.35,7051.95,A1
A3317,A0,A0,A0,A1,26.0,A0,A0,A0,A0,83.95,2254.2,A0
A3318,A1,A0,A1,A0,48.0,A2,A0,A1,A0,29.5,1423.05,A1
A3319,A1,A0,A1,A0,55.0,A1,A0,A0,A0,69.05,3842.6,A1
A3320,A0,A0,A1,A1,62.0,A1,A1,A1,A0,60.15,3753.2,A1
A3321,A0,A0,A0,A1,5.0,A1,A1,A0,A0,51.35,262.3,A1
A3322,A1,A0,A0,A1,65.0,A0,A1,A1,A0,89.85,5844.65,A1
A3323,A1,A0,A1,A0,50.0,A1,A2,A2,A2,20.55,1070.25,A1
A3324,A1,A0,A1,A1,40.0,A1,A2,A2,A2,19.1,780.1,A1
A3325,A1,A0,A1,A0,61.0,A0,A1,A1,,79.4,4820.55,A1
A3326,A1,A0,A1,A0,11.0,A1,A2,A2,A2,20.9,202.3,A1
A3327,A0,A1,A1,A1,16.0,A1,A1,A0,A0,54.55,825.1,A1
A3328,A0,A0,A0,A1,35.0,A0,A2,A2,A2,26.2,954.9,A1
A3329,,A1,A0,A1,8.0,A1,A0,A0,A0,69.95,562.7,A1
A3330,A0,A0,A0,A1,1.0,A1,A2,A2,A2,18.85,18.85,A0
A3331,A1,A0,A1,A1,64.0,A1,A1,A1,A0,68.3,4378.8,A1
A3332,A1,A0,A1,A0,13.0,A1,A2,A2,A2,20.45,254.5,A1
A3333,,A0,A1,A0,62.0,A1,A0,A0,A0,54.75,3425.35,A1
A3334,A0,A0,A1,A0,29.0,A1,A0,A0,A0,60.2,1834.15,A1
A3335,A0,A0,A1,A1,63.0,A1,A1,A1,A1,70.8,4448.8,A1
A3336,,A1,A0,A1,2.0,A1,A0,A0,A0,70.75,154.85,A0
A3337,A0,A0,A1,A1,57.0,A0,A0,A1,A1,107.95,5969.85,A1
A3338,A0,A0,A0,A0,48.0,A0,A1,A0,A0,64.4,3035.35,A1
A3339,A1,A0,A1,A0,4.0,A0,A1,A0,A1,97.95,384.5,A0
A3340,A1,A0,A0,A1,35.0,A1,A2,A2,A2,19.25,617.65,A1
A3341,,A0,A0,A0,25.0,A1,A2,A2,A2,20.05,471.7,A1
A3342,A0,A0,A1,A1,55.0,A2,A0,A1,A1,54.55,2978.3,A0
A3343,A1,A1,A0,A1,46.0,A0,A0,A1,A0,69.1,3255.35,A1
A3344,A1,A0,A1,A0,67.0,A0,A1,A1,A1,74.0,4868.4,A1
A3345,A0,A1,A1,A1,16.0,A0,A0,A0,,85.05,1391.15,A1
A3346,A0,A0,A1,A1,64.0,A1,A1,A1,A1,104.05,6605.55,A1
A3347,A1,A0,A1,A1,12.0,A1,A0,A1,A0,54.2,690.5,A1
A3348,A1,A0,A1,A1,72.0,A0,A1,A1,A1,92.0,6474.4,A1
A3349,A1,A0,A1,A0,0.0,A2,A0,A1,A1,52.55,0.0,A1
A3350,A1,A1,A0,A1,8.0,A0,A1,A0,A1,105.5,829.55,A0
A3351,A0,A0,A1,A1,56.0,A0,A1,A1,A1,107.25,6033.3,A1
A3352,A0,A0,A1,A0,72.0,A0,A1,A0,A1,89.7,6588.95,A1
A3353,A1,A0,A1,A1,44.0,A0,A0,A0,A1,96.1,4364.1,A0
A3354,A1,A0,A0,A1,51.0,A1,A2,A2,A2,20.65,1020.75,A1
A3355,A1,A0,A0,A1,46.0,A1,A0,A0,A0,55.65,2688.85,A1
A3356,A1,A0,A0,A1,4.0,A0,A2,A2,A2,25.3,116.95,A1
A3357,A1,A0,A0,A1,60.0,A1,A2,A2,,19.85,1128.1,A1
A3358,A0,A0,A1,A0,21.0,A0,A1,A0,,104.4,2157.95,A0
A3359,A0,A0,A1,A0,,A1,A1,A0,A0,61.4,815.55,A1
A3360,A0,A0,A0,A1,9.0,A1,A0,A0,A0,70.5,597.9,A1
A3361,A0,A0,A0,A1,40.0,A1,A1,A1,A0,61.9,2647.1,A1
A3362,,A0,A0,A1,21.0,A0,A1,A0,A0,82.35,1852.85,A0
A3363,A1,A0,A1,A1,49.0,A1,A2,A2,A2,19.0,918.7,A1
A3364,A1,A0,A1,A0,71.0,A0,A1,A1,A1,114.6,8100.25,A1
A3365,A0,A0,A1,A0,6.0,A1,A1,A0,A0,55.3,324.25,A0
A3366,A0,A0,A0,A1,50.0,A0,A1,A1,A1,114.35,5791.1,A1
A3367,A0,A1,A0,A1,15.0,A0,A0,A0,A0,75.65,1146.65,A0
A3368,A0,A0,A0,A1,,A1,A1,A0,,49.25,208.45,A1
A3369,A1,A0,A1,A0,61.0,A0,A1,A0,A1,99.15,6010.05,A0
A3370,A0,A1,A0,A1,9.0,A1,A0,A1,A0,49.2,447.9,A1
A3371,A1,A0,A0,A1,2.0,A1,A1,A0,A0,49.2,103.7,A1
A3372,A1,A0,A1,A1,34.0,A0,A0,A1,A0,60.85,2003.6,A1
A3373,,A0,A0,A0,,A0,A0,A0,A0,95.3,3275.15,A1
A3374,A0,A0,A0,A1,1.0,A1,A0,A0,A0,70.6,70.6,A0
A3375,A0,A0,A0,A1,1.0,A1,A0,A0,A0,55.25,55.25,A1
A3376,,A0,A0,A1,36.0,A2,A0,A0,A0,31.05,1126.35,A1
A3377,A1,A0,A0,A1,50.0,A0,A0,A1,A1,82.5,4179.1,A1
A3378,A1,A0,A1,A1,11.0,A1,A0,A0,A0,44.05,483.7,A0
A3379,A1,A1,A0,A1,66.0,A0,A0,A1,A1,102.85,6976.75,A1
A3380,A0,A0,A0,A1,69.0,A0,A1,A0,A1,110.05,7430.75,A1
A3381,A0,A0,A0,A0,10.0,A0,A0,A0,A1,95.2,930.4,A0
A3382,A1,A1,A1,A1,72.0,A0,A1,A1,A1,89.1,6352.4,A1
A3383,A1,A0,A1,A0,67.0,A0,A0,A1,A1,109.4,7281.6,A1
A3384,A0,A0,A0,A1,28.0,A0,A1,A0,A0,94.5,2659.4,A0
A3385,A0,A1,A1,A1,27.0,A1,A0,A0,A0,70.55,1943.9,A1
A3386,A0,A0,A1,A1,68.0,A0,A2,A2,A2,25.05,1629.2,A1
A3387,A1,A0,A0,A1,63.0,A0,A2,A2,A2,24.2,1618.2,A1
A3388,A1,A0,A1,A1,37.0,A1,A2,A2,A2,19.5,805.2,A1
A3389,A0,A0,A1,A0,72.0,A1,A0,A1,A1,104.9,7559.55,A1
A3390,A0,A0,A1,A1,10.0,A1,A0,A0,A1,79.95,857.2,A0
A3391,A1,A0,A0,A1,12.0,A1,A2,A2,A2,20.1,223.6,A1
A3392,A1,A0,A1,A1,2.0,A1,A0,A1,A0,80.15,194.55,A1
A3393,A1,A0,A0,A1,14.0,A1,A0,A1,A0,55.7,795.15,A1
A3394,,A0,A0,A1,57.0,A2,A0,A1,A1,53.35,3090.05,A1
A3395,A0,A0,A0,A1,5.0,A1,A0,A1,A1,63.95,318.1,A1
A3396,A1,A0,A0,A1,5.0,A0,A0,A0,A1,85.2,474.8,A0
A3397,A1,A0,A1,A1,67.0,A0,A1,A0,A1,105.7,6816.95,A1
A3398,A1,A0,A1,A1,26.0,A0,A1,A0,A0,79.3,2015.8,A1
A3399,A1,A0,A0,A1,47.0,A1,A1,A1,A0,58.9,2813.05,A1
A3400,A1,A1,A1,A0,66.0,A0,A1,A1,A1,110.6,7210.85,A1
A3401,A1,A1,A0,A1,71.0,A0,A1,A0,A1,99.65,6951.15,A1
A3402,A0,A0,A1,A0,17.0,A2,A0,A0,A1,44.45,792.15,A1
A3403,A1,A1,A1,A0,48.0,A2,A1,A0,A0,29.9,1388.75,A1
A3404,A1,A0,A1,A1,71.0,A2,A1,A1,,61.4,4310.35,A1
A3405,A0,A1,A0,A1,64.0,A1,A2,A2,A2,20.05,1198.05,A1
A3406,A0,A0,A0,A1,43.0,A0,A1,A0,A0,77.85,3365.85,A0
A3407,A1,A0,A0,A1,14.0,A0,A0,A0,A0,80.45,1072.0,A0
A3408,A0,A0,A0,A1,20.0,A1,A0,A0,,64.4,1398.6,A1
